min,max,mean,median,sd,sum,count,id
0.0394728,0.5749951,0.09254354039414821,0.07424482,0.05842607150145785,12060.182,130319,71
3.8242881,16.922667,7.6326733386273045,7.07366,2.2859439865793902,15318.775,2007,72
0.8529587,15.127278,2.696214677825774,2.0913403,1.8464035384352258,18725.21,6945,73
0.3284713,9.526859,1.3363013725293433,1.0019913,1.2035932378265963,12068.138,9031,74
0.43002823,10.072372,1.2894135474496877,0.9852449297904968,1.0063253258720886,26012.629,20174,75
0.80777377,11.930885,2.1737977588488255,1.9935025,0.8611607374517747,19714.172,9069,76
0.5159778,29.69706,3.297259530699547,1.8706814,3.4823196428331493,32758.273,9935,77
0.28449368,12.919309,0.9856994796697377,0.6523811,0.9408837481392298,13266.529,13459,78
0.3778094,7.5646286,1.1486258233273814,1.0222054,0.6663148884708131,15760.295,13721,79
0.29124075,17.057331,2.594629735393582,2.2359357,2.013490739991587,18030.082,6949,80
0.12818465,10.670714,0.7222516488842896,0.4786966,0.7824342731470951,22770.428,31527,81
3.8034973,42.530354,16.392251572404913,15.067991256713867,8.060930877565617,20687.021,1262,82
0.75912863,20.587914,4.518175338156368,4.372216,2.5344823219667343,15574.15,3447,83
0.9779427,18.007933,8.320886193440344,8.340107,4.2972413483808305,8229.356,989,84
3.1673791,23.721174,6.71805528085443,5.794549942016602,2.739817396145773,10614.527,1580,85
1.5528857,20.890736,8.309930325607064,8.109047,3.877198182510888,11293.195,1359,86
0.28690776,8.053298,0.9482244876703865,0.7412979602813721,0.6952380992534216,12660.693,13352,87
1.3366253,42.4841,8.077314109731647,4.781580924987793,7.844412155463006,26186.652,3242,88
0.06295081,2.2876492,0.203086903624093,0.17322678864002228,0.1265628892338953,15617.789,76902,89
0.41130084,56.195255,2.6477440563477614,1.635193943977356,3.0478716042576535,9817.835,3708,90
0.0927382,6.13229,0.37598220509198965,0.24777703,0.4901552459073676,20497.422,54517,91
0.11748015,5.249798,0.39616596303514573,0.2975294589996338,0.38052160373794996,11446.819,28894,92
0.04582399,2.1045425,0.10738986008792775,0.08035194873809814,0.09870890967843814,14121.767,131500,93
0.5846838,22.58969,3.5589862032964814,2.6880455017089844,3.07850715354472,11025.739,3098,94
0.071999,8.782404,0.33006671899529044,0.24304324,0.43140719472373046,15768.9375,47775,95
0.0523548,9.3867655,0.20794145088349755,0.10958653688430786,0.3793840051493439,15869.26,76316,96
0.13642004,2.8525887,0.5262612905157602,0.41482841968536377,0.3208383290919195,15927.824,30266,97
0.059613578,1.7747368,0.19630563505195614,0.1424381136894226,0.1563858574495823,22348.611,113846,98
5.851093,65.83214,36.65147860738255,38.67369079589844,13.575297147951156,10922.141,298,99
0.06362104,1.2753286,0.21672814948909036,0.17435391,0.1380285542627794,8110.184,37421,100
1.2714326,47.691444,8.307327460451244,4.063667297363281,9.052434023110438,16016.527,1928,101
0.027498325,1.4792395,0.08831080696614113,0.06104733422398567,0.0912924131150667,12222.039,138398,102
0.05280999,8.699277,0.3422601368095745,0.21261393,0.5507396212101372,23478.703,68599,103
0.061056763,1.1321995,0.21755010871339303,0.15119734406471252,0.17879784528215423,9330.289,42888,104
0.005147354,0.4894549,0.07726415358689999,0.059288174,0.0630551070167243,9952.318,128809,105
0.10943418,1.1054124,0.29809811511853884,0.21909633,0.20478346521595134,9625.29,32289,106
0.030947367,1.1200874,0.08449780429742434,0.062123943120241165,0.06386195730285048,17183.98,203366,107
0.10964257,0.605683,0.24353928203253122,0.21671268,0.09142391104169924,1930.5359,7927,108
0.012793019,0.29035342,0.05432405839124083,0.043466717,0.03522706629147189,7028.0664,129373,109
0.019075107,0.3228884,0.0734193868639873,0.06492230296134949,0.03672845548592832,5525.1025,75254,110
0.023379928,0.5441931,0.06472285856417508,0.04760297,0.05004810135030144,18056.318,278979,111
0.029623497,0.82316,0.13611275030590647,0.11033491790294647,0.08657148052179187,16463.11,120952,112
0.14100797,1.0957478,0.5324135953216139,0.49121076,0.1630745835105039,11592.241,21773,113
0.024577659,2.3827388,0.12916448940359332,0.10111932456493378,0.1254339875847617,15974.289,123674,114
0.02772534,0.5598784,0.08550826287696699,0.063794635,0.06351532614260534,11384.143,133135,115
0.14445241,0.8747622,0.3121579096161938,0.30621076,0.08184351836978863,6491.3237,20795,116
0.025901757,0.2686078,0.07180577076114457,0.05550779402256012,0.041279333995306755,5222.1465,72726,117
0.085063174,7.1721153,0.3926101653716326,0.25482046604156494,0.511402589922045,12038.213,30662,118
0.049337026,1.2505404,0.17841332632961973,0.14303349,0.12052321420409902,8215.398,46047,119
0.12179416,5.3194156,0.3741024739857053,0.304222047328949,0.3155600068326407,14236.844,38056,120
0.0,0.6358766,0.052110632458158085,0.04312471,0.054696013392008455,10766.63,206611,121
0.10840879,1.5700581,0.39828399024695776,0.3146517872810364,0.25049872842463083,5564.0273,13970,122
0.092787005,1.6822132,0.48478051210742484,0.4310324490070343,0.20114794752899767,8350.829,17226,123
0.022330849,3.232291,0.19304486779773955,0.13996121,0.16765770393981197,13254.268,68659,124
85.91876,421.188,290.794251685049,316.89990234375,85.46549390821292,118644.055,408,125
0.8003811,86.24644,10.701008785394395,4.229255676269531,15.107062049374008,74072.38,6922,126
91.1896,197.47119,126.53345481636597,121.70255,23.831409249509175,12273.745,97,127
19.504702,162.6091,66.58830280172414,60.045406341552734,29.208427844450608,96553.04,1450,128
117.649765,267.66772,209.54389432730923,214.27277,33.82143648319703,52176.43,249,129
293.91757,467.87967,396.9321684966216,406.52166748046875,41.47688829214945,29372.98,74,130
315.7112,616.6371,484.275390625,493.49285888671875,75.57977577705043,23245.219,48,131
22.231558,395.0089,121.84410837155963,97.23807525634766,81.30065228740605,132810.08,1090,132
4.2363615,77.22005,25.735550908459093,24.21359634399414,14.047943228988167,64802.117,2518,133
13.064268,166.73982,67.72218648429036,64.28286743164062,33.90059767821341,125015.16,1846,134
159.94368,349.73453,277.9323682598039,287.48428,44.337163367309145,14174.551,51,135
10.037104,120.12513,41.58766124244387,33.640377044677734,23.85256978145488,96317.02,2316,136
18.5318,86.702415,39.564794921875,37.19935607910156,12.278923514635236,11078.143,280,137
4.8281612,146.18372,41.26074715812691,31.194328,30.10241235642359,121595.42,2947,138
106.82364,377.32263,271.6571673189824,271.9154,65.11717690106578,138816.81,511,139
0.8716804,106.19067,20.14197107649554,10.398016,22.338908737353435,137710.66,6837,140
44.00258,237.67773,146.80271709070797,156.71532,44.53695211704318,16588.707,113,141
59.510727,327.69528,214.09118470149255,227.40944,65.18756936258883,43032.33,201,142
0.28953212,33.430103,5.381785854104137,4.001701,4.749551559730003,41240.625,7663,143
2.3452775,81.47513,22.898922295442066,21.025997161865234,15.454305873636557,83397.875,3642,144
30.48182,307.01764,123.7928276431718,109.58598,59.086110148911175,140504.86,1135,145
68.35488,471.07114,242.21638981835565,247.61598,48.31072781927745,126679.17,523,146
31.861341,226.84692,115.90657161234991,110.53668212890625,46.66902786327194,135147.06,1166,147
44.6981,168.73306,98.55949454471983,105.42132568359375,26.54135247951832,22865.803,232,148
66.49343,395.40976,113.14613029970761,108.80789,32.637823946205664,19347.988,171,149
102.24503,512.2144,346.44666466346155,361.802001953125,87.7140482818176,180152.27,520,150
2.8288743,90.5347,22.070005483811173,18.393203735351562,16.15767263525355,89295.24,4046,151
2.6853824,44.94414,11.371411610831688,9.850476,6.115818783249105,63304.65,5567,152
75.49723,378.2592,248.559079781106,271.4028,70.78257875432843,53937.32,217,153
1.9578549,113.03728,53.719571018062396,54.13691,22.024977428274866,98145.66,1827,154
3.370436,70.69361,18.3688403372591,14.708504,11.506386258236521,42891.242,2335,155
133.58324,537.82654,390.683203125,401.0150451660156,68.09426191229703,85950.305,220,156
96.977234,334.48254,185.1043069773707,171.18551635742188,56.69188580950055,85888.4,464,157
17.871925,171.08794,69.96568114931847,61.91870880126953,31.701094802428063,112924.61,1614,158
76.42549,223.89651,145.19494516915137,143.40908813476562,26.581867949792606,31652.498,218,159
1.8739612,92.0607,34.455317508642366,31.489124298095703,17.22154012636672,109636.82,3182,160
1.2460986,68.081665,11.851371576544944,9.38857650756836,10.56767167011207,84381.766,7120,161
74.82307,443.11325,268.7868776483051,273.71575927734375,61.09766157106465,126867.41,472,162
0.71785456,90.922455,6.167756087000815,3.1014564,9.43580902336767,37839.184,6135,163
107.26247,424.3093,284.2474470964567,289.19135,68.25271650738428,36099.426,127,164
9.121368,142.6346,30.451026283403657,25.723543,19.25801843246166,64952.04,2133,165
22.143112,339.44025,93.88503472222222,74.52989196777344,59.240722589538954,84496.53,900,166
141.72963,625.32904,486.1708559782609,489.09503,84.5631116666778,100637.37,207,167
341.70923,621.42834,515.4990556318681,537.8741455078125,73.50416750879351,93820.83,182,168
234.6418,614.9522,485.1482204861111,503.4319152832031,80.80335614467315,104792.016,216,169
1.2922375,106.84121,15.910488951789628,10.789047,16.222418802954746,108907.3,6845,170
20.155731,134.2754,59.146220439189186,56.09461975097656,22.437651203339463,61275.484,1036,171
252.06264,491.2316,381.77985074626866,369.26806640625,60.93184783883442,51158.5,134,172
2.5162916,26.82014,7.453783998842592,6.5229172706604,3.508765359683745,20125.217,2700,173
31.12319,96.78292,55.12073303772522,52.986053466796875,11.380972511485963,48947.21,888,174
8.975064,100.739044,52.734004097588546,51.634903,17.58823482813852,69978.02,1327,175
18.299433,101.967964,47.48872534802784,46.10222625732422,14.645776014935898,81870.56,1724,176
146.50066,543.91895,257.89897077645054,259.82657,49.5852077297309,75564.4,293,177
87.393524,289.1019,219.60313585069446,218.6538848876953,38.60357321577153,31622.852,144,178
239.30937,649.32684,350.94302348726114,343.60883,68.20238981441848,55098.055,157,179
12.6814165,116.20827,50.72169985250738,48.600006,22.845253869609284,154751.9,3051,180
32.37201,516.1111,153.49916294642858,141.62496948242188,78.40232838227668,60171.67,392,181
363.98776,672.71985,609.0457089552239,614.35595703125,39.255570847832324,81612.125,134,182
16.71758,222.29558,70.72324350717905,52.958282470703125,46.69680053936015,83736.32,1184,183
2.2497478,118.78421,21.492106547903713,15.179168,18.350714466804355,134819.98,6273,184
136.41373,708.9914,422.2409220950704,424.36419677734375,110.52927346422169,119916.42,284,185
28.990215,263.70145,128.34363527900146,135.93378,68.31171507040234,87402.016,681,186
4.464591,193.32149,31.703638980263158,25.262123107910156,20.27788049864907,101198.016,3192,187
31.940968,142.595,75.5187442414005,72.49247,13.97773946850114,30736.129,407,188
40.496147,327.24017,185.73607921928817,193.53867,61.35199121894254,161776.12,871,189
226.48405,422.9742,328.2741268382353,319.52569580078125,40.01381342682438,55806.6,170,190
2.0474334,33.64026,7.049431652756211,5.492605209350586,4.6839638361678135,13619.502,1932,191
51.05752,488.01306,270.91857036334056,302.52945,114.91752287312664,124893.46,461,192
4.3707952,152.18626,77.24818497474747,72.02275085449219,37.06455788425263,45885.42,594,193
3.553495,274.39148,72.28055337681639,52.74323272705078,54.056875986049135,109432.76,1514,194
186.46082,441.34998,394.1314312845304,396.41214,26.41174366695358,71337.79,181,195
0.38791448,16.303621,1.4742860922414425,0.961906373500824,1.5627051932108875,10078.22,6836,196
0.24653423,10.829166,0.7991952381899007,0.6216912865638733,0.6725625569349536,13191.517,16506,197
17.6716,101.258095,59.10746127521614,62.581546783447266,17.947646480920188,41020.58,694,198
75.02053,483.28177,306.6898044064748,321.8619384765625,88.54892312324654,85259.766,278,199
64.59566,344.83725,213.12643494897958,222.97479248046875,57.42685454418604,83545.56,392,200
13.410936,348.6297,154.65208468790638,167.85269,69.08069618944606,118927.45,769,201
7.717453,338.81442,143.3907797029703,121.06525,88.56328562086651,159307.16,1111,202
60.90362,313.94275,153.9828568504367,150.54641723632812,24.972513969096585,70524.15,458,203
0.9183697,60.368225,15.633915920744872,12.851775,11.442684603268042,43446.652,2779,204
50.66454,491.01047,199.17467948717947,211.0994415283203,88.44189296627565,93213.75,468,205
0.124571614,3.558829,0.5862332632443928,0.5079190731048584,0.28178712762059965,15159.992,25860,206
51.968285,490.7211,257.555625,242.69914,122.98923085274689,83705.58,325,207
0.008132704,40.96593,2.5292214774253106,1.338108777999878,3.06319177904846,30138.203,11916,208
292.71112,621.9849,397.7298768939394,397.177978515625,43.27043235134675,78750.516,198,209
45.12645,535.6541,120.93927762681159,115.10417,33.42513932004857,41724.05,345,210
2.0446677,104.22045,16.07836554788318,10.450265,15.546712471118484,71018.14,4417,211
4.29829,104.50905,47.37938237221494,46.27342,22.458430659468,36150.47,763,212
7.6126065,80.60087,30.754186954331765,27.121283,17.393375544557646,45792.984,1489,213
31.868841,338.0407,186.58277671755727,179.20866,84.24073260661137,122211.72,655,214
0.14972368,1.7752565,0.35175471047794116,0.2990637421607971,0.19023060903924588,11959.66,34000,215
0.20586495,18.914991,0.782307600923244,0.5020867586135864,1.1870426278522483,21607.336,27620,216
0.1804374,2.581454,0.5627264880607319,0.52651894,0.18180627016979878,13347.31,23719,217
0.2000428,2.1211717,0.8714754991175822,0.7967071,0.31012118611201717,11851.195,13599,218
0.23438148,3.2638397,0.6659936702700892,0.552297830581665,0.3387986443346158,16145.019,24242,219
0.22075187,1.5513065,0.4921904505945701,0.48112207651138306,0.1119171940178606,11403.068,23168,220
0.16235554,6.2757335,0.532477787740463,0.42483264207839966,0.3823279002674531,13064.875,24536,221
0.1628006,1.4250121,0.37600944300197825,0.33922625,0.14722920900471548,9503.639,25275,222
0.17145762,1.7447842,0.5044827051094973,0.4117586,0.2412082414154722,11149.572,22101,223
0.23693435,17.08362,0.9656902752233316,0.5662441253662109,1.1984379066354742,18377.086,19030,224
0.14619838,0.9590095,0.3803330821440289,0.34309518337249756,0.1372221408244619,14490.69,38100,225
0.13105333,0.6036759,0.2629526489853244,0.25514457,0.0629917523878471,9326.142,35467,226
0.31108978,0.90113837,0.6080651989422883,0.6186461448669434,0.09600413282226257,12079.823,19866,227
0.18073608,4.620071,0.6357981368149407,0.5579162836074829,0.35120912390340614,15336.723,24122,228
0.12622304,1.5623317,0.4003329928108104,0.37318602,0.14615029298478105,13994.44,34957,229
0.17948394,4.82788,0.47103538979942994,0.45085805654525757,0.23567995774001638,10163.06,21576,230
0.19106099,4.8674707,0.6309205701855007,0.4510294198989868,0.46792361451244846,9625.324,15256,231
0.08574614,2.575217,0.2356626394796895,0.19548791646957397,0.15341572437594936,8545.599,36262,232
0.059959643,2.4645371,0.15402317370749627,0.1436356008052826,0.08862989489346866,18155.02,117872,233
0.07056365,3.102629,0.3005286079655128,0.24566427,0.2058081796131311,11677.039,38855,234
0.18215303,30.02583,1.0034474629103536,0.4392268657684326,1.985267269469865,19868.26,19800,235
0.07297909,1.0807918,0.1881411132646288,0.1399934,0.1319603607562384,5527.0215,29377,236
0.22972609,4.9674463,0.698091166660438,0.53535277,0.5701306871436578,9339.762,13379,237
0.027908536,0.7091012,0.11813786729460263,0.10314219,0.0702816932287776,6161.4805,52155,238
0.08219541,7.6793923,0.2895733259930324,0.22793216,0.2998009485638314,19034.523,65733,239
0.045680117,0.712609,0.1509323364586019,0.09568439,0.13257339157331685,4097.964,27151,240
0.2989908,2.2019658,0.7143821425968266,0.6218364238739014,0.28405928840971095,11638.714,16292,241
0.065720625,5.3287716,0.18935732185050186,0.1408129334449768,0.22965884837235404,15507.229,81894,242
0.081512995,0.9729396,0.22287214701275454,0.20953695,0.10481951037826066,8964.141,40221,243
0.24193966,2.6513875,0.6238412109589699,0.5426286458969116,0.2792772366119683,11350.167,18194,244
0.23950915,1.5160854,0.637268945007977,0.5574103,0.23148985750276185,17575.24,27579,245
0.21632609,1.0972329,0.4567531872745889,0.43349043,0.13195209186166812,7472.0254,16359,246
0.30634305,3.184178,0.9111759578262426,0.7976178,0.37600838557322414,13364.218,14667,247
0.06980608,2.3257759,0.2300915625385392,0.18096115,0.18651642688466966,14925.81,64869,248
0.095046364,1.182127,0.2878121440267692,0.25147718,0.14543255331532298,6063.914,21069,249
0.1571854,4.9210153,0.4160530583984974,0.3452199399471283,0.2418678459828132,8140.494,19566,250
0.3300995,7.467651,0.912532719017094,0.71153915,0.6551747315268331,24022.424,26325,251
0.2504754,9.408594,1.1736189608123162,0.88674587,0.8945355535955783,12378.159,10547,252
0.023341734,0.9436689,0.12858060355223264,0.10270313173532486,0.09963475164112931,11662.261,90700,253
0.1273813,2.108755,0.35384869456092183,0.32272869348526,0.202495720095791,13565.144,38336,254
0.123005874,0.6971709,0.27543360617200235,0.2693066,0.06478928580084413,10307.001,37421,255
0.17024906,2.5210526,0.43377710864426594,0.38697266578674316,0.22552890404192805,10666.579,24590,256
0.070111066,3.850488,0.257358953434606,0.19777639,0.2327274662088149,14923.474,57987,257
0.2263862,4.8230433,0.8884580815182703,0.80212516,0.5036987440245919,16703.9,18801,258
0.14819384,8.348716,0.6215260643547509,0.49197486,0.5726228568858897,11414.326,18365,259
0.25830868,11.452825,1.0219738748893004,0.7191779,0.940480353081621,12693.9375,12421,260
0.20745955,8.978563,0.9298499340369393,0.57322735,1.0518436985384443,8810.328,9475,261
0.33897784,51.709564,2.029200569866327,0.7780205,3.9143750384034823,19506.705,9613,262
0.03804149,0.6522323,0.11524466922638513,0.09180542826652527,0.06799527033620663,8669.626,75228,263
0.26876283,2.4701138,0.5326257096492738,0.45220816135406494,0.209381936617438,8508.163,15974,264
0.12301483,2.587877,0.3320094041163997,0.2898152,0.18374621634712748,15108.752,45507,265
0.122012906,1.7230483,0.3101529159771817,0.26386905,0.14832198546771283,12464.115,40187,266
0.24038789,12.741611,0.8256526473748131,0.6344870328903198,0.7559490697242285,22094.465,26760,267
0.08587102,4.524343,0.28411238580667886,0.2233918309211731,0.2526532097224917,18955.41,66718,268
0.2727045,1.9781626,0.7536128641455979,0.7564882040023804,0.21622495064315247,10939.444,14516,269
0.33683333,5.6451106,0.8654514310705088,0.7012116,0.5441588704810483,17810.125,20579,270
0.06724162,1.1034688,0.17617600080708368,0.14731447,0.10548449473409079,11801.149,66985,271
0.13819572,2.94111,0.4278041253433863,0.3896268606185913,0.22210089709932984,14482.881,33854,272
0.0467849,2.289809,0.12146380663896199,0.10583814978599548,0.0857059217989941,9415.1455,77514,273
0.33117455,1.8564332,0.9536233566834833,0.9109908938407898,0.35877140157309784,20981.621,22002,274
0.22809172,3.5470169,0.4735347722127165,0.3454141616821289,0.35296377215199426,12523.101,26446,275
0.050853327,2.0676737,0.19276395216786746,0.13926132,0.18039068016409399,11558.319,59961,276
0.047922462,4.1537704,0.15774278835304206,0.12402473390102386,0.14566676295836709,13979.797,88624,277
0.12251114,6.479946,0.37165114887226625,0.2925313711166382,0.23245165145868588,17911.355,48194,278
0.2535844,5.726515,0.7097359239534553,0.5770320892333984,0.5371794623361436,11215.247,15802,279
0.0557555,0.9924152,0.19301282781047124,0.1431688517332077,0.1463288253889875,8265.195,42822,280
0.26748797,10.186375,0.7602275256323674,0.6500433087348938,0.44983099498112367,15478.232,20360,281
0.23464866,0.764161,0.38069430961626316,0.34714058,0.0914723977080826,7500.0586,19701,282
0.06908421,1.4134204,0.1989210375027107,0.16978441178798676,0.1315929705386726,13759.368,69170,283
0.13952805,6.1579294,0.42129687953161254,0.33573463559150696,0.34330994020214606,14526.316,34480,284
0.048931852,0.7052328,0.16046698295476364,0.12646651,0.09827853542719975,12536.162,78123,285
0.22241847,3.7392833,0.5379307745917697,0.4490184783935547,0.3007222290837784,12699.47,23608,286
0.3443293,3.8615062,0.7568915608485026,0.5668529272079468,0.4829470571532371,5155.9453,6812,287
39.556915,90.75329,73.96174918831169,75.84414672851562,9.855433107882792,22780.219,308,288
26.335318,140.68799,83.1585656163435,97.92418,36.30415359645349,30020.242,361,289
0.25893852,4.807227,0.6055375713927414,0.45884326100349426,0.43945301532694253,8601.056,14204,290
0.23224558,5.967163,0.681837228382029,0.6036462783813477,0.2976651835723869,12998.545,19064,291
0.9691988,21.947699,5.685487522861564,5.03971004486084,3.557591291899647,20206.223,3554,292
1.7435652,54.711437,11.150219775099403,6.428352355957031,9.843084246859382,11217.121,1006,293
0.10437946,26.550058,0.7650075862858338,0.38998621702194214,1.4194199132005096,26525.873,34674,294
1.5189055,41.511612,12.412754371009866,11.113426,7.352921268059612,21387.176,1723,295
0.28411704,3.770659,0.7383606799201162,0.57309884,0.4442608897950443,7117.0586,9639,296
0.20956656,4.6683455,0.7165519130900987,0.42983067,0.6160511348090913,3195.105,4459,297
0.21044849,3.3527749,0.6902546490859425,0.5997548,0.35460923578119796,9854.766,14277,298
1.3158205,65.96078,18.744179812901283,15.441578,14.490539934868803,11677.624,623,299
8.967565,53.94508,24.23426724137931,22.63356590270996,7.606482713361159,7027.9375,290,300
9.787703,65.39554,21.114794652106355,15.220577239990234,11.841886396871288,7643.5557,362,301
25.122278,64.15855,43.62913161057692,45.856625,7.674089133243808,11910.753,273,302
0.30242863,44.70153,6.796786280895123,2.3458151817321777,9.600793620241204,40699.156,5988,303
51.542934,242.10596,207.94513811383928,220.41397094726562,46.21513584808343,2911.232,14,304
40.177177,108.23596,73.31887672061012,70.34380340576172,14.563219874851663,6158.7856,84,305
8.537674,49.24438,26.425772938829788,28.761260986328125,9.946724356988106,12420.113,470,306
0.1204094,23.413021,0.7028382163069026,0.3714067339897156,1.4680207761472919,17045.232,24252,307
0.27891287,5.818792,0.7326090138530592,0.5612725019454956,0.5464299520358715,14057.302,19188,308
0.23278725,1.6746907,0.6704986835179053,0.611726701259613,0.15939681366461383,10428.937,15554,309
0.33139938,36.710976,5.5752682546092025,3.724961,5.461576222200071,17690.326,3173,310
